id,processor_id,created_at,updated_at,hw_avail,test_sponsor,hw_model,bus,sw_auto_parallel,basemean,peakmean,168_wupwise,171_swim,172_mgrid,173_applu,177_mesa,178_galgel,179_art,183_equake,187_facerec,188_ammp,189_lucas,191_fma3d,200_sixtrack,301_apsi,link
87,768,"2014-11-17 00:05:56.285954","2014-11-17 00:05:56.285954",2004-07-01,"Advanced Micro Devices","Tyan Thunder K8QS Pro  S4882  TM  850",0,f,1492,1531,2121,2182,1201,1237,1715,2378,1808,1439,1613,1149,1658,1278,693,1366,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040905-03381.html
88,784,"2014-11-17 00:05:56.308624","2014-11-17 00:05:56.308624",2006-09-01,"Advanced Micro Devices","Tyan Thunder K9HM  S3992  TM  2210",0,f,1348,1457,2038,2198,1204,1218,710,2212,3522,1364,1500,872,1515,1178,549,1027,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060721-06607.html
89,784,"2014-11-17 00:05:56.331943","2014-11-17 00:05:56.331943",2006-09-01,"Advanced Micro Devices","Tyan Thunder K9HM  S3992  TM  2210",0,f,1578,1746,2085,2456,1356,1623,1375,2566,2250,1484,2163,1116,1889,1308,606,1240,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060721-06623.html
90,788,"2014-11-17 00:05:56.352362","2014-11-17 00:05:56.352362",2006-09-01,"Advanced Micro Devices","Tyan Thunder K9HM  S3992  TM  2218",0,f,1810,1970,2778,2722,1664,1560,1022,2984,4620,1752,2031,1175,1931,1609,789,1431,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060721-06599.html
91,788,"2014-11-17 00:05:56.374207","2014-11-17 00:05:56.374207",2006-09-01,"Advanced Micro Devices","Tyan Thunder K9HM  S3992  TM  2218",0,f,2121,2351,2834,3139,1871,2178,1969,3488,2847,1855,2873,1555,2374,1784,872,1718,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060721-06615.html
92,801,"2014-11-17 00:05:56.393345","2014-11-17 00:05:56.393345",2006-09-01,"Advanced Micro Devices","Tyan Thunder K9QE  S4985 TM  2220SE",0,f,1893,2064,2932,2747,1758,1593,1101,3136,4733,1811,2142,1229,1963,1691,854,1526,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060721-06573.html
93,801,"2014-11-17 00:05:56.413481","2014-11-17 00:05:56.413481",2006-09-01,"Advanced Micro Devices","Tyan Thunder K9QE  S4985 TM  2220SE",0,f,2230,2462,2953,3197,1979,2270,2294,3651,2935,1914,2977,1654,2401,1863,945,1812,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060721-06587.html
94,873,"2014-11-17 00:05:56.433284","2014-11-17 00:05:56.433284",2000-10-01,"Alpha Processor; Inc.",,0,f,478,533,494,845,489,365,601,435,898,214,650,386,567,460,301,447,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000630-00155.html
95,874,"2014-11-17 00:05:56.450383","2014-11-17 00:05:56.450383",2000-10-01,"Alpha Processor; Inc.",,0,f,571,644,557,980,587,424,687,529,1509,247,793,461,682,532,339,478,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000630-00154.html
96,977,"2014-11-17 00:05:56.469370","2014-11-17 00:05:56.469370",2006-02-01,Bull,"Escala PL1650R+   1 CPU",0,f,3303,3510,3259,4811,3124,2657,1462,7060,15995,6905,3108,1599,6022,2018,979,2096,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070215-08565.html
97,976,"2014-11-17 00:05:56.486521","2014-11-17 00:05:56.486521",2006-02-01,Bull,"Escala PL250R+   1 CPU",0,f,3108,3301,3129,4164,2996,2503,1356,6772,15209,6582,2971,1537,5308,1861,936,2067,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070219-08602.html
98,976,"2014-11-17 00:05:56.507245","2014-11-17 00:05:56.507245",2006-02-01,Bull,"Escala PL450R+   1 CPU",0,f,3143,3317,3058,4313,3004,2653,1397,6829,15304,6598,2969,1543,5568,1846,936,2061,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070205-08416.html
99,1183,"2014-11-17 00:05:56.526946","2014-11-17 00:05:56.526946",2005-10-01,"Bull SA","Express5800-110Ej P4 630",800,f,1516,1516,2239,1824,1297,1254,1355,2975,3430,1649,1614,1110,1676,1245,542,1103,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051212-05166.html
100,1195,"2014-11-17 00:05:56.626009","2014-11-17 00:05:56.626009",2005-10-01,"Bull SA","Express5800-110Ej PD 820",800,f,1350,1350,2159,1801,1211,1228,1283,2163,2228,1567,1474,843,1619,1205,505,973,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051212-05170.html
101,1178,"2014-11-17 00:05:56.647388","2014-11-17 00:05:56.647388",2005-10-01,"Bull SA","Express5800-110Rf1 P4 520",800,f,1208,1208,2021,1395,1138,1101,1272,1921,1799,1346,1399,802,1255,1087,502,877,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051212-05174.html
102,1178,"2014-11-17 00:05:56.667918","2014-11-17 00:05:56.667918",2005-10-01,"Bull SA","Express5800-Tm800 P4 521",800,f,1388,1388,2202,1887,1239,1240,1279,2241,2336,1622,1514,870,1680,1226,502,1042,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051212-05196.html
103,1195,"2014-11-17 00:05:56.689477","2014-11-17 00:05:56.689477",2005-10-01,"Bull SA","Express5800-Tm800 PD 820",800,f,1393,1393,2205,1894,1236,1259,1279,2255,2352,1628,1514,875,1684,1231,504,1049,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051212-05200.html
104,1257,"2014-11-17 00:05:56.711886","2014-11-17 00:05:56.711886",2006-03-01,Bull,Express5800-140He,667,f,1126,1148,1816,1694,1087,1128,1110,1588,1851,1330,1038,623,1124,1025,518,838,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060515-05968.html
105,1257,"2014-11-17 00:05:56.733757","2014-11-17 00:05:56.733757",2006-03-01,Bull,Express5800-140Rd4,667,f,1126,1148,1816,1694,1087,1128,1110,1588,1851,1330,1038,623,1124,1025,518,838,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060515-05967.html
106,202,"2014-11-17 00:05:56.755443","2014-11-17 00:05:56.755443",2006-10-01,Bull,"NovaScale 3045   Itanium2 9050",0,f,3020,3020,3547,4927,2761,3993,1451,6864,19432,3874,2872,1488,2710,1767,1580,1123,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061016-07558.html
107,193,"2014-11-17 00:05:56.775321","2014-11-17 00:05:56.775321",2003-09-01,Bull,"NovaScale 4040",0,f,1994,2015,1320,3898,2304,3427,1119,4050,6834,2589,1846,1171,1593,1034,1427,945,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030731-02430.html
108,194,"2014-11-17 00:05:56.798093","2014-11-17 00:05:56.798093",2004-11-01,Bull,"NovaScale 4040",0,f,2566,2566,2027,4045,2442,4052,1310,7552,12619,3017,2167,1688,1769,1538,1605,1099,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041110-03564.html
109,1251,"2014-11-17 00:05:56.842135","2014-11-17 00:05:56.842135",2006-12-01,Bull,"NovaScale B260",1066,f,1652,1658,2595,2133,1047,1386,1470,3851,5549,2106,1587,1143,1407,1274,640,1022,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070108-08321.html
110,1253,"2014-11-17 00:05:56.864160","2014-11-17 00:05:56.864160",2006-12-01,Bull,"NovaScale B260",1333,f,2017,2025,3130,2575,1287,1684,1827,4802,6928,2514,1933,1416,1675,1560,800,1209,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070119-08338.html
111,1255,"2014-11-17 00:05:56.883736","2014-11-17 00:05:56.883736",2006-12-01,Bull,"NovaScale B260",1333,f,2460,2471,3582,2683,1606,1932,2397,6369,9249,2871,2415,1833,1880,1875,1068,1470,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070119-08342.html
112,1268,"2014-11-17 00:05:56.905376","2014-11-17 00:05:56.905376",2007-01-01,Bull,"NovaScale B260",1066,f,1823,1830,2745,2082,1178,1480,1699,4472,6475,2243,1780,1308,1483,1387,748,1137,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070202-08411.html
113,1269,"2014-11-17 00:05:56.923992","2014-11-17 00:05:56.923992",2007-01-01,Bull,"NovaScale B260",1333,f,2033,2041,3182,2550,1296,1703,1826,4818,6942,2564,1963,1425,1719,1564,801,1215,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070221-08630.html
114,1251,"2014-11-17 00:05:56.946252","2014-11-17 00:05:56.946252",2007-01-01,Bull,"NovaScale B280",1066,f,1657,1664,2608,2154,1046,1394,1468,3850,5550,2114,1586,1143,1425,1277,641,1028,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070119-08334.html
115,1253,"2014-11-17 00:05:56.964858","2014-11-17 00:05:56.964858",2007-01-01,Bull,"NovaScale B280",1333,f,2045,2053,3212,2658,1305,1722,1839,4812,6936,2572,1935,1423,1732,1584,802,1220,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070119-08330.html
116,1255,"2014-11-17 00:05:56.983172","2014-11-17 00:05:56.983172",2007-01-01,Bull,"NovaScale B280",1333,f,2476,2487,3604,2717,1624,1957,2412,6376,9239,2896,2424,1830,1923,1885,1067,1477,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070202-08407.html
117,1268,"2014-11-17 00:05:57.003332","2014-11-17 00:05:57.003332",2007-01-01,Bull,"NovaScale B280",1066,f,1837,1845,2782,2122,1185,1498,1708,4479,6475,2270,1782,1310,1519,1396,748,1146,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070212-08489.html
118,1269,"2014-11-17 00:05:57.022232","2014-11-17 00:05:57.022232",2007-01-01,Bull,"NovaScale B280",1333,f,2044,2052,3205,2577,1303,1717,1839,4812,6930,2582,1974,1425,1758,1573,800,1221,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070220-08622.html
119,1251,"2014-11-17 00:05:57.042198","2014-11-17 00:05:57.042198",2006-11-01,Bull,"NovaScale R440",1066,f,1661,1686,2690,2179,1059,1420,1484,3856,5530,1768,1623,1203,1489,1289,638,1030,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061113-07878.html
120,1253,"2014-11-17 00:05:57.063378","2014-11-17 00:05:57.063378",2006-11-01,Bull,"NovaScale R440",1332,f,1994,2028,3090,2609,1290,1684,1840,4801,6910,1972,1947,1482,1694,1560,798,1223,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061110-07866.html
121,1256,"2014-11-17 00:05:57.084868","2014-11-17 00:05:57.084868",2006-11-01,Bull,"NovaScale R440",1332,f,2592,2646,3645,2739,1760,2005,2696,7020,10348,2183,2594,2140,1946,1993,1194,1594,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061110-07870.html
122,1251,"2014-11-17 00:05:57.113683","2014-11-17 00:05:57.113683",2006-11-01,Bull,"NovaScale R460",1066,f,1659,1684,2685,2177,1058,1419,1484,3848,5528,1765,1622,1203,1486,1289,638,1030,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061120-08139.html
123,1253,"2014-11-17 00:05:57.132608","2014-11-17 00:05:57.132608",2006-11-01,Bull,"NovaScale R460",1332,f,1994,2029,3092,2610,1292,1684,1842,4800,6907,1972,1949,1482,1694,1561,798,1224,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061120-08143.html
124,1256,"2014-11-17 00:05:57.150448","2014-11-17 00:05:57.150448",2006-10-01,Bull,"NovaScale R460",1332,f,2572,2626,3593,2722,1755,1977,2645,7122,10335,2130,2555,2136,1903,1979,1197,1598,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061030-07803.html
125,1249,"2014-11-17 00:05:57.169443","2014-11-17 00:05:57.169443",2006-08-01,Bull,"NovaScale T840",667,f,1410,1435,2573,1734,1220,1295,1200,2898,2900,1561,1250,924,1243,1188,588,1097,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060829-07150.html
126,1256,"2014-11-17 00:05:57.192073","2014-11-17 00:05:57.192073",2006-07-01,Bull,"NovaScale T840",1333,f,2605,2658,3689,2747,1764,2000,2661,7114,10284,2228,2573,2148,1903,2002,1196,1699,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070215-08559.html
127,1185,"2014-11-17 00:05:57.212847","2014-11-17 00:05:57.212847",2006-01-01,CAIRA,PCSC32,800,f,1817,1813,2554,2565,1447,1572,1408,3378,4423,2670,1929,1100,2098,1453,634,1243,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060208-05541.html
128,859,"2014-11-17 00:05:57.231979","2014-11-17 00:05:57.231979",1997-10-01,"Compaq Computer Corporation","AlphaServer 4100 5/533",0,f,176,0,173,193,130,114,207,203,331,114,209,160,236,157,148,193,http://www.spec.org/cpu2000/results/res1999q4/cpu2000-19991130-00014.html
129,869,"2014-11-17 00:05:57.331506","2014-11-17 00:05:57.331506",2000-10-01,"Compaq Computer Corporation","AlphaServer DS10 6/600",0,f,377,411,424,645,371,311,430,329,551,203,413,296,518,384,250,386,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000630-00132.html
130,866,"2014-11-17 00:05:57.352325","2014-11-17 00:05:57.352325",1998-12-01,"Compaq Computer Corporation","AlphaServer DS20 Model 6/500",0,f,383,422,366,937,408,323,386,315,759,195,456,286,520,392,204,337,http://www.spec.org/cpu2000/results/res1999q4/cpu2000-19991130-00010.html
131,870,"2014-11-17 00:05:57.370154","2014-11-17 00:05:57.370154",2000-03-01,"Compaq Computer Corporation","AlphaServer DS20E Model 6/667",0,f,514,577,482,1101,545,405,511,445,1245,244,681,414,662,487,274,450,http://www.spec.org/cpu2000/results/res1999q4/cpu2000-19991130-00012.html
132,870,"2014-11-17 00:05:57.392350","2014-11-17 00:05:57.392350",2000-03-01,"Compaq Computer Corporation","AlphaServer DS20E Model 6/667",0,f,535,582,451,991,354,502,532,1107,1329,249,751,394,588,483,273,442,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010827-00844.html
133,875,"2014-11-17 00:05:57.411528","2014-11-17 00:05:57.411528",2001-06-01,"Compaq Computer Corporation","AlphaServer DS20E Model 68/833",0,f,643,784,542,1112,420,568,667,1354,1649,282,909,533,672,563,341,543,http://www.spec.org/cpu2000/results/res2001q2/cpu2000-20010604-00681.html
134,875,"2014-11-17 00:05:57.436814","2014-11-17 00:05:57.436814",2002-03-01,"Compaq Computer Corporation","AlphaServer DS20L Model 68/833",0,f,583,724,519,1012,392,514,645,1308,1682,236,702,398,612,524,332,490,http://www.spec.org/cpu2000/results/res2002q2/cpu2000-20020415-01298.html
135,866,"2014-11-17 00:05:57.455148","2014-11-17 00:05:57.455148",1999-04-01,"Compaq Computer Corporation","AlphaServer ES40 Model 6/500",0,f,382,419,377,877,404,320,421,308,762,185,447,284,538,385,203,343,http://www.spec.org/cpu2000/results/res2000q4/cpu2000-20001106-00292.html
136,870,"2014-11-17 00:05:57.475261","2014-11-17 00:05:57.475261",2000-02-01,"Compaq Computer Corporation","AlphaServer ES40 Model 6/667",0,f,500,562,458,1079,525,386,502,445,1238,220,677,405,639,472,273,445,http://www.spec.org/cpu2000/results/res1999q4/cpu2000-19991130-00006.html
137,875,"2014-11-17 00:05:57.494135","2014-11-17 00:05:57.494135",2001-01-01,"Compaq Computer Corporation","AlphaServer ES40 Model 6/833",0,f,590,658,529,1156,580,424,713,558,1540,231,822,488,731,528,340,553,http://www.spec.org/cpu2000/results/res2000q4/cpu2000-20001023-00274.html
138,875,"2014-11-17 00:05:57.514336","2014-11-17 00:05:57.514336",2001-01-01,"Compaq Computer Corporation","AlphaServer ES40 Model 6/833",0,f,621,777,512,1080,390,527,665,1355,1658,245,898,526,675,529,338,537,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010618-00708.html
139,876,"2014-11-17 00:05:57.534487","2014-11-17 00:05:57.534487",2001-10-01,"Compaq Computer Corporation","AlphaServer ES45 Model 68/1000",0,f,776,960,660,1502,517,741,800,1638,1782,332,1024,592,891,703,401,641,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011022-01043.html
140,876,"2014-11-17 00:05:57.555229","2014-11-17 00:05:57.555229",2001-06-01,"Compaq Computer Corporation","AlphaServer GS160 Model 16 68/1001",0,f,585,756,482,898,343,411,785,1577,1987,179,996,473,511,415,404,506,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010618-00696.html
141,872,"2014-11-17 00:05:57.574504","2014-11-17 00:05:57.574504",2000-06-01,"Compaq Computer Corporation","AlphaServer GS160 Model 6/731",0,f,405,444,401,795,391,281,542,412,1217,145,501,290,463,342,289,352,http://www.spec.org/cpu2000/results/res2000q2/cpu2000-20000511-00100.html
142,876,"2014-11-17 00:05:57.593889","2014-11-17 00:05:57.593889",2001-06-01,"Compaq Computer Corporation","AlphaServer GS320 Model 32 68/1001",0,f,585,756,482,898,343,411,785,1577,1987,179,996,473,511,415,404,506,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010618-00697.html
143,872,"2014-11-17 00:05:57.613280","2014-11-17 00:05:57.613280",2000-06-01,"Compaq Computer Corporation","AlphaServer GS320 Model 6/731",0,f,405,444,401,795,391,281,542,412,1217,145,501,290,463,342,289,352,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000629-00128.html
144,872,"2014-11-17 00:05:57.635518","2014-11-17 00:05:57.635518",2000-12-01,"Compaq Computer Corporation","AlphaServer GS80 Model 6/731",0,f,405,444,401,795,391,281,542,412,1217,145,501,290,463,342,289,352,http://www.spec.org/cpu2000/results/res2000q4/cpu2000-20001204-00418.html
145,876,"2014-11-17 00:05:57.654462","2014-11-17 00:05:57.654462",2001-06-01,"Compaq Computer Corporation","AlphaServer GS80 Model 8 68/1001",0,f,585,756,482,898,343,411,785,1577,1987,179,996,473,511,415,404,506,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010618-00698.html
146,858,"2014-11-17 00:05:57.675492","2014-11-17 00:05:57.675492",1996-10-01,"Compaq Computer Corporation","AlphaStation 500/500",0,f,153,0,154,151,112,92.3,198,196,263,94.4,200,162,181,125,139,165,http://www.spec.org/cpu2000/results/res1999q4/cpu2000-19991130-00004.html
147,870,"2014-11-17 00:05:57.694915","2014-11-17 00:05:57.694915",1999-08-01,"Compaq Computer Corporation","AlphaStation XP1000 Model 6/667",0,f,452,532,426,703,327,406,513,977,846,224,581,331,493,405,264,385,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20010924-00912.html
148,858,"2014-11-17 00:05:57.717255","2014-11-17 00:05:57.717255",1997-05-01,"Compaq Computer Corporation","DIGITAL Personal Workstation 500au",0,f,158,0,166,192,130,107,195,163,205,108,178,139,210,155,137,176,http://www.spec.org/cpu2000/results/res1999q4/cpu2000-19991130-00008.html
149,192,"2014-11-17 00:05:57.736159","2014-11-17 00:05:57.736159",2003-09-01,Dell,"Dell PowerEdge 3250   Itanium2",0,f,1444,1444,1239,3495,2045,3021,1074,1628,1461,2200,1202,666,1425,971,1203,854,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030905-02459.html
150,192,"2014-11-17 00:05:57.776147","2014-11-17 00:05:57.776147",2004-04-01,Dell,"Dell PowerEdge 3250   Itanium2",0,f,1868,1868,1188,3571,2126,3101,1138,3150,6463,2699,1527,1217,1596,1027,1358,874,http://www.spec.org/cpu2000/results/res2004q2/cpu2000-20040329-02935.html
151,193,"2014-11-17 00:05:57.795711","2014-11-17 00:05:57.795711",2003-07-01,Dell,"Dell PowerEdge 3250   Itanium2",0,f,1875,1875,1323,3564,2157,3208,1142,3417,6324,2700,1835,915,1496,974,1375,905,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030701-02366.html
152,1156,"2014-11-17 00:05:57.817256","2014-11-17 00:05:57.817256",2001-07-01,Dell,"Dell PowerEdge 7150",0,f,703,0,591,1369,749,1022,329,1019,2369,834,637,511,837,323,575,350,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010619-00723.html
153,194,"2014-11-17 00:05:57.840310","2014-11-17 00:05:57.840310",2004-11-01,Dell,"Dell PowerEdge 7250",0,f,2545,0,2055,4001,2489,3965,1329,6771,12482,3559,2001,1605,1746,1522,1614,1070,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041101-03469.html
154,1218,"2014-11-17 00:05:57.860590","2014-11-17 00:05:57.860590",2002-01-01,Dell,"PowerEdge 1500SC",0,f,422,440,570,344,303,308,706,476,545,320,611,496,378,456,233,434,http://www.spec.org/cpu2000/results/res2002q1/cpu2000-20020115-01204.html
155,1219,"2014-11-17 00:05:57.880835","2014-11-17 00:05:57.880835",2002-01-01,Dell,"PowerEdge 1500SC",0,f,437,456,604,343,303,312,769,488,548,325,638,524,387,477,256,454,http://www.spec.org/cpu2000/results/res2002q1/cpu2000-20020102-01162.html
156,1215,"2014-11-17 00:05:57.903057","2014-11-17 00:05:57.903057",2001-08-01,Dell,"PowerEdge 2550",0,f,377,402,534,345,300,302,625,317,519,269,459,453,367,392,208,408,http://www.spec.org/cpu2000/results/res2002q1/cpu2000-20020102-01158.html
157,1198,"2014-11-17 00:05:57.924763","2014-11-17 00:05:57.924763",2007-01-01,Dell,"PowerEdge 840",800,f,1785,0,3401,2307,1351,1609,1247,3216,4410,2679,1823,1108,1946,1443,602,1207,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070219-08620.html
158,171,"2014-11-17 00:05:57.943110","2014-11-17 00:05:57.943110",2004-05-01,Dell,"Precision Mobile Workstation M60",0,f,1087,1088,1259,949,768,652,1531,2456,2963,1029,1252,965,1019,812,508,925,http://www.spec.org/cpu2000/results/res2004q2/cpu2000-20040614-03080.html
159,1226,"2014-11-17 00:05:57.963116","2014-11-17 00:05:57.963116",1999-12-01,Dell,"Precision WorkStation 410",100,f,205,0,254,280,178,177,272,222,247,189,119,238,225,201,114,244,http://www.spec.org/cpu2000/results/res1999q4/cpu2000-19991130-00024.html
160,1213,"2014-11-17 00:05:58.058845","2014-11-17 00:05:58.058845",2000-09-01,Dell,"Precision WorkStation 420",0,f,329,340,416,493,274,280,541,335,410,249,307,294,349,297,170,371,http://www.spec.org/cpu2000/results/res2000q4/cpu2000-20001121-00355.html
161,1213,"2014-11-17 00:05:58.084756","2014-11-17 00:05:58.084756",2000-09-01,Dell,"Precision WorkStation 420",0,f,292,304,345,447,251,250,391,309,331,247,237,301,310,273,165,338,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000828-00185.html
