id,processor_id,created_at,updated_at,hw_avail,test_sponsor,hw_model,bus,sw_auto_parallel,basemean,peakmean,164_gzip,175_vpr,176_gcc,181_mcf,186_crafty,197_parser,252_eon,253_perlbmk,254_gap,255_vortex,256_bzip2,300_twolf,link
135,875,"2014-11-17 00:03:09.595387","2014-11-17 00:03:09.595387",2001-01-01,"Compaq Computer Corporation","AlphaServer ES40 Model 6/833",,f,515,565,391,444,590,438,686,358,662,525,353,699,537,681,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010618-00714.html
136,876,"2014-11-17 00:03:09.615573","2014-11-17 00:03:09.615573",2001-10-01,"Compaq Computer Corporation","AlphaServer ES45 Model 68/1000",,f,621,679,463,534,693,550,816,418,799,635,454,844,656,795,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011022-01046.html
137,876,"2014-11-17 00:03:09.635732","2014-11-17 00:03:09.635732",2001-06-01,"Compaq Computer Corporation","AlphaServer GS160 Model 16 68/1001",,f,561,621,466,482,636,374,803,405,798,605,309,752,606,821,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010618-00702.html
138,872,"2014-11-17 00:03:09.659632","2014-11-17 00:03:09.659632",2000-06-01,"Compaq Computer Corporation","AlphaServer GS160 Model 6/731",,f,352,397,305,315,412,165,548,242,549,378,243,414,384,531,http://www.spec.org/cpu2000/results/res2000q2/cpu2000-20000511-00103.html
139,876,"2014-11-17 00:03:09.680294","2014-11-17 00:03:09.680294",2001-06-01,"Compaq Computer Corporation","AlphaServer GS320 Model 32 68/1001",,f,561,621,466,482,636,374,803,405,798,605,309,752,606,821,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010618-00703.html
140,872,"2014-11-17 00:03:09.698354","2014-11-17 00:03:09.698354",2000-06-01,"Compaq Computer Corporation","AlphaServer GS320 Model 6/731",,f,352,397,305,315,412,165,548,242,549,378,243,414,384,531,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000629-00130.html
141,872,"2014-11-17 00:03:09.718424","2014-11-17 00:03:09.718424",2000-12-01,"Compaq Computer Corporation","AlphaServer GS80 Model 6/731",,f,352,397,305,315,412,165,548,242,549,378,243,414,384,531,http://www.spec.org/cpu2000/results/res2000q4/cpu2000-20001204-00415.html
142,876,"2014-11-17 00:03:09.781342","2014-11-17 00:03:09.781342",2001-06-01,"Compaq Computer Corporation","AlphaServer GS80 Model 8 68/1001",,f,561,621,466,482,636,374,803,405,798,605,309,752,606,821,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010618-00704.html
143,858,"2014-11-17 00:03:09.802665","2014-11-17 00:03:09.802665",1996-10-01,"Compaq Computer Corporation","AlphaStation 500/500",,f,163,0,141,175,135,167,170,130,190,174,125,207,179,189,http://www.spec.org/cpu2000/results/res1999q4/cpu2000-19991130-00005.html
144,870,"2014-11-17 00:03:09.823852","2014-11-17 00:03:09.823852",1999-08-01,"Compaq Computer Corporation","AlphaStation XP1000 Model 6/667",,f,380,403,299,335,395,251,539,261,505,397,307,512,428,483,http://www.spec.org/cpu2000/results/res2001q1/cpu2000-20010309-00518.html
145,858,"2014-11-17 00:03:09.843953","2014-11-17 00:03:09.843953",1997-05-01,"Compaq Computer Corporation","DIGITAL Personal Workstation 500au",,f,161,0,144,167,146,123,179,124,194,171,132,203,171,201,http://www.spec.org/cpu2000/results/res1999q4/cpu2000-19991130-00009.html
146,192,"2014-11-17 00:03:09.867380","2014-11-17 00:03:09.867380",2003-09-01,Dell,"Dell PowerEdge 3250   Itanium2",,f,824,824,860,645,1022,472,1061,620,1246,903,683,1265,727,790,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030905-02458.html
147,192,"2014-11-17 00:03:09.957916","2014-11-17 00:03:09.957916",2004-04-01,Dell,"Dell PowerEdge 3250   Itanium2",,f,1022,1022,874,826,1146,967,1117,837,1345,925,790,1489,998,1187,http://www.spec.org/cpu2000/results/res2004q2/cpu2000-20040329-02938.html
148,193,"2014-11-17 00:03:09.979126","2014-11-17 00:03:09.979126",2003-07-01,Dell,"Dell PowerEdge 3250   Itanium2",,f,1099,1099,902,941,1342,1214,1158,897,1320,1049,731,1755,1068,1138,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030701-02367.html
149,194,"2014-11-17 00:03:10.001687","2014-11-17 00:03:10.001687",2004-11-01,Dell,"Dell PowerEdge 7250",,f,1403,0,1062,1101,1575,2693,1265,1112,2079,1238,925,2031,1237,1386,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041101-03468.html
150,1218,"2014-11-17 00:03:10.023980","2014-11-17 00:03:10.023980",2002-01-01,Dell,"PowerEdge 1500SC",,f,611,623,736,473,672,320,681,515,832,761,528,1010,508,596,http://www.spec.org/cpu2000/results/res2002q1/cpu2000-20020115-01207.html
151,1219,"2014-11-17 00:03:10.045988","2014-11-17 00:03:10.045988",2002-01-01,Dell,"PowerEdge 1500SC",,f,648,664,768,494,714,321,750,544,918,831,554,1089,535,626,http://www.spec.org/cpu2000/results/res2002q1/cpu2000-20020102-01165.html
152,1216,"2014-11-17 00:03:10.067273","2014-11-17 00:03:10.067273",2001-08-01,Dell,"PowerEdge 2550",,f,561,568,656,451,618,309,603,454,708,707,498,924,476,568,http://www.spec.org/cpu2000/results/res2002q1/cpu2000-20020102-01160.html
153,1198,"2014-11-17 00:03:10.092499","2014-11-17 00:03:10.092499",2007-01-01,Dell,"PowerEdge 840",,f,1518,0,1034,1041,1829,1844,1126,1271,2041,1837,1716,2546,1143,1542,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070219-08621.html
154,171,"2014-11-17 00:03:10.113190","2014-11-17 00:03:10.113190",2004-05-01,Dell,"Precision Mobile Workstation M60",,f,1528,1541,1163,1327,1733,1276,1546,1352,1797,1490,1475,2348,1199,2036,http://www.spec.org/cpu2000/results/res2004q2/cpu2000-20040614-03081.html
155,1226,"2014-11-17 00:03:10.133276","2014-11-17 00:03:10.133276",1999-12-01,Dell,"Precision WorkStation 410",,f,307,0,331,275,262,222,351,265,281,406,286,523,283,299,http://www.spec.org/cpu2000/results/res1999q4/cpu2000-19991130-00025.html
156,1213,"2014-11-17 00:03:10.151803","2014-11-17 00:03:10.151803",2000-09-01,Dell,"Precision WorkStation 420",,f,454,462,545,354,401,276,523,362,615,614,443,717,396,394,http://www.spec.org/cpu2000/results/res2000q4/cpu2000-20001129-00408.html
157,1213,"2014-11-17 00:03:10.173501","2014-11-17 00:03:10.173501",2000-09-01,Dell,"Precision WorkStation 420",,f,418,423,481,345,388,261,501,361,409,582,393,706,381,376,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000828-00186.html
158,1227,"2014-11-17 00:03:10.195785","2014-11-17 00:03:10.195785",1999-12-01,Dell,"Precision WorkStation 420",,f,368,374,413,304,337,264,389,298,453,462,370,567,324,339,http://www.spec.org/cpu2000/results/res2000q4/cpu2000-20001129-00409.html
159,1227,"2014-11-17 00:03:10.215683","2014-11-17 00:03:10.215683",1999-12-01,Dell,"Precision WorkStation 420",,f,336,0,362,293,329,248,369,291,295,431,320,555,310,324,http://www.spec.org/cpu2000/results/res1999q4/cpu2000-19991130-00027.html
160,1229,"2014-11-17 00:03:10.236042","2014-11-17 00:03:10.236042",2000-01-01,Dell,"Precision WorkStation 420",,f,393,399,454,320,366,266,422,316,492,501,391,608,345,356,http://www.spec.org/cpu2000/results/res2000q4/cpu2000-20001129-00410.html
161,1229,"2014-11-17 00:03:10.256904","2014-11-17 00:03:10.256904",2000-01-01,Dell,"Precision WorkStation 420",,f,361,364,397,309,347,251,404,315,326,475,342,597,331,340,http://www.spec.org/cpu2000/results/res2000q2/cpu2000-20000327-00072.html
162,1231,"2014-11-17 00:03:10.278165","2014-11-17 00:03:10.278165",2000-03-01,Dell,"Precision WorkStation 420",,f,411,417,475,331,370,267,456,330,535,538,408,642,360,364,http://www.spec.org/cpu2000/results/res2000q4/cpu2000-20001129-00411.html
163,1231,"2014-11-17 00:03:10.297365","2014-11-17 00:03:10.297365",2000-03-01,Dell,"Precision WorkStation 420",,f,380,384,427,321,362,252,436,331,353,511,359,634,348,352,http://www.spec.org/cpu2000/results/res2000q2/cpu2000-20000327-00074.html
164,1232,"2014-11-17 00:03:10.317533","2014-11-17 00:03:10.317533",2000-06-01,Dell,"Precision WorkStation 420",,f,433,440,510,344,385,275,490,347,576,576,428,681,379,379,http://www.spec.org/cpu2000/results/res2000q4/cpu2000-20001129-00412.html
165,1232,"2014-11-17 00:03:10.336848","2014-11-17 00:03:10.336848",2000-06-01,Dell,"Precision WorkStation 420",,f,398,403,451,330,371,258,465,346,382,546,374,667,365,362,http://www.spec.org/cpu2000/results/res2000q3/cpu2000-20000619-00125.html
166,1156,"2014-11-17 00:03:10.355567","2014-11-17 00:03:10.355567",2001-06-01,Dell,"Precision WorkStation 730",,f,314,314,332,262,359,187,355,246,414,309,269,505,286,356,http://www.spec.org/cpu2000/results/res2001q3/cpu2000-20010802-00778.html
167,1528,"2014-11-17 00:03:10.429679","2014-11-17 00:03:10.429679",2003-05-01,Dell,"Precision Workstation 360",,f,871,904,885,563,1100,699,856,830,1000,988,1179,1400,672,640,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030616-02246.html
168,1832,"2014-11-17 00:03:10.451829","2014-11-17 00:03:10.451829",2003-05-01,Dell,"Precision Workstation 360   DDR333",,f,998,1034,1028,629,1291,761,977,952,1151,1142,1387,1630,766,729,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030616-02251.html
169,1832,"2014-11-17 00:03:10.474868","2014-11-17 00:03:10.474868",2003-05-01,Dell,"Precision Workstation 360   DDR400",,f,1030,1067,1029,672,1287,853,981,976,1151,1144,1407,1676,814,772,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030616-02253.html
